Day,Month,Year,Hour,Minute,Second,LON,LAT,DISTANCE_KM,SIGNAL,MULTIPLICITY,AXIS,ECCENTRICITY,ELLIPSE,CHISQR
27,7,2020,18,48,0.176031,-110.718,40.758,99.0483,-9.0,0,0,0,51,0
27,7,2020,18,48,24.022727,-110.935,39.291,182.4619,-41.0,0,0,0,55,0
27,7,2020,18,48,24.022727,-110.935,39.291,182.4619,-41.0,0,0,0,55,0
27,7,2020,18,48,24.080332,-110.935,39.29,182.5615,-11.0,0,0,0,82,0
27,7,2020,18,48,24.080332,-110.935,39.29,182.5615,-11.0,0,0,0,82,0
27,7,2020,18,48,24.11218,-110.935,39.29,182.5615,-18.0,0,0,0,18,0
27,7,2020,18,48,24.11218,-110.935,39.29,182.5615,-18.0,0,0,0,18,0
27,7,2020,18,48,24.148748,-110.937,39.289,182.5849,-10.0,0,0,0,82,0
27,7,2020,18,48,24.148748,-110.937,39.289,182.5849,-10.0,0,0,0,82,0
27,7,2020,18,48,24.195219,-110.936,39.29,182.5233,-10.0,0,0,0,124,1
27,7,2020,18,48,24.195219,-110.936,39.29,182.5233,-10.0,0,0,0,124,1
27,7,2020,18,48,27.912656,-110.715,40.761,99.2989,-8.0,0,0,0,-120,0
27,7,2020,18,48,27.912656,-110.715,40.761,99.2989,-8.0,0,0,0,-120,0
27,7,2020,18,48,46.713621,-111.784,40.965,24.4051,37.0,0,0,0,90,0
27,7,2020,18,48,46.713621,-111.784,40.965,24.4051,37.0,0,0,0,90,0
27,7,2020,18,48,55.852412,-110.563,39.38,190.6258,-14.0,0,0,0,43,0
27,7,2020,18,48,55.852412,-110.563,39.38,190.6258,-14.0,0,0,0,43,0
27,7,2020,18,49,18.997104,-110.542,39.367,192.8584,-16.0,0,0,0,31,0
27,7,2020,18,49,18.997104,-110.542,39.367,192.8584,-16.0,0,0,0,31,0
27,7,2020,18,49,41.611401,-111.746,40.951,24.4052,67.0,0,0,0,52,0
27,7,2020,18,49,41.611401,-111.746,40.951,24.4052,67.0,0,0,0,52,0
27,7,2020,18,50,8.125061,-110.58,39.329,194.3946,-20.0,0,0,0,39,0
27,7,2020,18,50,8.125061,-110.58,39.329,194.3946,-20.0,0,0,0,39,0
27,7,2020,18,50,23.009074,-111.55,41.383,74.8059,-25.0,0,0,0,60,0
27,7,2020,18,50,23.009074,-111.55,41.383,74.8059,-25.0,0,0,0,60,0
27,7,2020,18,50,23.047541,-111.553,41.382,74.607,-24.0,0,0,0,76,0
27,7,2020,18,50,23.047541,-111.553,41.382,74.607,-24.0,0,0,0,76,0
27,7,2020,18,50,23.136976,-111.543,41.352,71.878,-10.0,0,0,0,92,0
27,7,2020,18,50,23.136976,-111.543,41.352,71.878,-10.0,0,0,0,92,0
27,7,2020,18,50,43.160974,-111.778,40.955,23.577,70.0,0,0,0,81,0
27,7,2020,18,50,43.160974,-111.778,40.955,23.577,70.0,0,0,0,81,0
27,7,2020,18,50,49.703023,-110.554,39.382,190.9039,-18.0,0,0,0,35,0
27,7,2020,18,50,49.703023,-110.554,39.382,190.9039,-18.0,0,0,0,35,0
27,7,2020,18,50,49.746323,-110.553,39.382,190.9549,-8.0,0,0,0,-109,0
27,7,2020,18,50,49.746323,-110.553,39.382,190.9549,-8.0,0,0,0,-109,0
27,7,2020,18,51,28.131462,-111.179,41.827,132.5805,10.0,0,0,9,40,0
27,7,2020,18,51,28.131462,-111.179,41.827,132.5805,10.0,0,0,9,40,0
27,7,2020,18,51,29.05781,-110.54,39.389,190.9958,-17.0,0,0,0,41,0
27,7,2020,18,51,29.05781,-110.54,39.389,190.9958,-17.0,0,0,0,41,0
27,7,2020,18,51,29.123043,-110.544,39.384,191.2361,-17.0,0,0,0,38,0
27,7,2020,18,51,29.123043,-110.544,39.384,191.2361,-17.0,0,0,0,38,0
27,7,2020,18,51,58.612365,-111.015,42.105,166.2754,-21.0,0,0,0,76,0
27,7,2020,18,51,58.612365,-111.015,42.105,166.2754,-21.0,0,0,0,76,0
27,7,2020,18,51,59.546611,-114.113,40.292,195.3379,-51.0,0,0,7,107,0
27,7,2020,18,51,59.546611,-114.113,40.292,195.3379,-51.0,0,0,7,107,0
27,7,2020,18,52,1.441301,-110.958,42.176,175.4364,-32.0,0,0,0,107,0
27,7,2020,18,52,1.441301,-110.958,42.176,175.4364,-32.0,0,0,0,107,0
27,7,2020,18,52,3.530458,-110.937,42.169,175.5314,-16.0,0,0,0,-104,0
27,7,2020,18,52,3.530458,-110.937,42.169,175.5314,-16.0,0,0,0,-104,0
27,7,2020,18,52,7.646917,-111.542,41.375,74.2497,-52.0,0,0,0,63,0
27,7,2020,18,52,7.646917,-111.542,41.375,74.2497,-52.0,0,0,0,63,0
27,7,2020,18,52,7.679859,-111.547,41.386,75.2101,-19.0,0,0,0,70,0
27,7,2020,18,52,7.679859,-111.547,41.386,75.2101,-19.0,0,0,0,70,0
27,7,2020,18,52,15.20974,-110.858,42.157,177.4622,-15.0,0,0,0,-101,0
27,7,2020,18,52,15.20974,-110.858,42.157,177.4622,-15.0,0,0,0,-101,0
27,7,2020,18,52,34.963242,-114.773,40.48,245.8373,-10.0,0,0,0,-91,0
27,7,2020,18,52,34.963242,-114.773,40.48,245.8373,-10.0,0,0,0,-91,0
27,7,2020,18,53,19.533501,-114.307,40.258,212.2375,-14.0,0,0,0,-87,0
27,7,2020,18,53,19.533501,-114.307,40.258,212.2375,-14.0,0,0,0,-87,0
27,7,2020,18,53,29.211908,-110.927,42.151,174.1423,-31.0,0,0,0,92,0
27,7,2020,18,53,29.211908,-110.927,42.151,174.1423,-31.0,0,0,0,92,0
27,7,2020,18,53,29.237949,-110.926,42.152,174.2791,-12.0,0,0,0,104,0
27,7,2020,18,53,29.237949,-110.926,42.152,174.2791,-12.0,0,0,0,104,0
27,7,2020,18,53,29.250751,-110.926,42.153,174.3773,-14.0,0,0,0,82,0
27,7,2020,18,53,29.250751,-110.926,42.153,174.3773,-14.0,0,0,0,82,0
27,7,2020,18,53,29.263016,-110.926,42.152,174.2791,-4.0,0,0,0,117,0
27,7,2020,18,53,29.263016,-110.926,42.152,174.2791,-4.0,0,0,0,117,0
27,7,2020,18,53,29.277206,-110.926,42.152,174.2791,-6.0,0,0,0,117,0
27,7,2020,18,53,29.277206,-110.926,42.152,174.2791,-6.0,0,0,0,117,0
27,7,2020,18,53,29.314259,-110.926,42.152,174.2791,-14.0,0,0,0,24,0
27,7,2020,18,53,29.314259,-110.926,42.152,174.2791,-14.0,0,0,0,24,0
27,7,2020,18,53,51.046934,-111.708,41.018,32.4602,37.0,0,0,0,83,0
27,7,2020,18,53,51.046934,-111.708,41.018,32.4602,37.0,0,0,0,83,0
27,7,2020,18,54,2.455744,-114.144,40.253,199.1067,-72.0,0,0,0,91,0
27,7,2020,18,54,2.455744,-114.144,40.253,199.1067,-72.0,0,0,0,91,0
27,7,2020,18,54,2.47716,-114.144,40.254,199.0739,-8.0,0,0,0,-102,0
27,7,2020,18,54,2.47716,-114.144,40.254,199.0739,-8.0,0,0,0,-102,0
27,7,2020,18,54,2.600118,-114.144,40.254,199.0739,-8.0,0,0,0,-77,0
27,7,2020,18,54,2.600118,-114.144,40.254,199.0739,-8.0,0,0,0,-77,0
27,7,2020,18,54,2.643788,-114.144,40.254,199.0739,-12.0,0,0,0,-100,0
27,7,2020,18,54,2.643788,-114.144,40.254,199.0739,-12.0,0,0,0,-100,0
27,7,2020,18,54,2.688849,-114.144,40.254,199.0739,-14.0,0,0,0,-81,0
27,7,2020,18,54,2.688849,-114.144,40.254,199.0739,-14.0,0,0,0,-81,0
27,7,2020,18,54,2.76987,-114.144,40.254,199.0739,-6.0,0,0,0,106,0
27,7,2020,18,54,2.76987,-114.144,40.254,199.0739,-6.0,0,0,0,106,0
27,7,2020,18,54,2.818586,-114.144,40.254,199.0739,-9.0,0,0,0,60,0
27,7,2020,18,54,2.818586,-114.144,40.254,199.0739,-9.0,0,0,0,60,0
27,7,2020,18,54,26.384845,-110.703,39.126,207.9784,-30.0,0,0,0,32,0
27,7,2020,18,54,26.384845,-110.703,39.126,207.9784,-30.0,0,0,0,32,0
27,7,2020,18,54,28.459128,-114.677,40.467,237.9992,-23.0,0,0,0,-97,0
27,7,2020,18,54,28.459128,-114.677,40.467,237.9992,-23.0,0,0,0,-97,0
27,7,2020,18,54,45.900708,-111.847,40.966,23.0877,19.0,0,0,0,84,0
27,7,2020,18,54,45.900708,-111.847,40.966,23.0877,19.0,0,0,0,84,0
27,7,2020,18,55,6.117224,-110.949,42.167,174.8807,-24.0,0,0,0,-115,0
27,7,2020,18,55,6.117224,-110.949,42.167,174.8807,-24.0,0,0,0,-115,0
27,7,2020,18,55,9.567297,-111.499,41.85,125.3413,-28.0,0,0,0,101,0
27,7,2020,18,55,9.567297,-111.499,41.85,125.3413,-28.0,0,0,0,101,0
27,7,2020,18,55,9.6174,-111.497,41.85,125.3853,-8.0,0,0,0,109,0
27,7,2020,18,55,9.6174,-111.497,41.85,125.3853,-8.0,0,0,0,109,0
27,7,2020,18,56,25.8743,-110.139,39.547,201.1075,-41.0,0,0,0,62,0
27,7,2020,18,56,25.8743,-110.139,39.547,201.1075,-41.0,0,0,0,62,0
27,7,2020,18,56,25.905284,-110.14,39.546,201.1195,-21.0,0,0,0,48,0
27,7,2020,18,56,25.905284,-110.14,39.546,201.1195,-21.0,0,0,0,48,0
27,7,2020,18,56,25.946315,-110.147,39.547,200.6022,-20.0,0,0,0,45,0
27,7,2020,18,56,25.946315,-110.147,39.547,200.6022,-20.0,0,0,0,45,0
27,7,2020,18,56,25.992228,-110.15,39.561,199.3598,-24.0,0,0,0,49,0
27,7,2020,18,56,25.992228,-110.15,39.561,199.3598,-24.0,0,0,0,49,0
27,7,2020,18,56,34.973868,-114.647,40.477,235.3166,13.0,0,0,0,-78,0
27,7,2020,18,56,34.973868,-114.647,40.477,235.3166,13.0,0,0,0,-78,0
27,7,2020,18,56,38.002312,-111.844,40.966,23.1297,83.0,0,0,0,69,0
27,7,2020,18,56,38.002312,-111.844,40.966,23.1297,83.0,0,0,0,69,0
27,7,2020,18,56,41.333959,-110.999,42.156,171.9424,-20.0,0,0,0,111,0
27,7,2020,18,56,41.333959,-110.999,42.156,171.9424,-20.0,0,0,0,111,0
27,7,2020,18,56,41.446951,-111.003,42.153,171.4981,-22.0,0,0,0,11,0
27,7,2020,18,56,41.446951,-111.003,42.153,171.4981,-22.0,0,0,0,11,0
27,7,2020,18,56,41.562636,-111.008,42.154,171.4178,-11.0,0,0,0,124,0
27,7,2020,18,56,41.562636,-111.008,42.154,171.4178,-11.0,0,0,0,124,0
27,7,2020,18,56,41.597693,-111.009,42.153,171.2818,-4.0,0,0,0,115,0
27,7,2020,18,56,41.597693,-111.009,42.153,171.2818,-4.0,0,0,0,115,0
27,7,2020,18,56,41.617457,-111.008,42.154,171.4178,-5.0,0,0,0,116,0
27,7,2020,18,56,41.617457,-111.008,42.154,171.4178,-5.0,0,0,0,116,0
27,7,2020,18,56,41.647731,-111.008,42.154,171.4178,-4.0,0,0,0,117,0
27,7,2020,18,56,41.647731,-111.008,42.154,171.4178,-4.0,0,0,0,117,0
27,7,2020,18,56,41.891816,-111.008,42.153,171.3178,-10.0,0,0,0,78,0
27,7,2020,18,56,41.891816,-111.008,42.153,171.3178,-10.0,0,0,0,78,0
27,7,2020,18,56,41.912415,-111.009,42.154,171.3819,-4.0,0,0,0,116,0
27,7,2020,18,56,41.912415,-111.009,42.154,171.3819,-4.0,0,0,0,116,0
27,7,2020,18,57,1.007474,-111.489,41.85,125.5632,-18.0,0,0,0,14,0
27,7,2020,18,57,1.007474,-111.489,41.85,125.5632,-18.0,0,0,0,14,0
27,7,2020,18,57,1.029575,-111.489,41.851,125.6702,-18.0,0,0,0,38,0
27,7,2020,18,57,1.029575,-111.489,41.851,125.6702,-18.0,0,0,0,38,0
27,7,2020,18,57,1.088249,-111.507,41.842,124.3095,-11.0,0,0,0,64,0
27,7,2020,18,57,1.088249,-111.507,41.842,124.3095,-11.0,0,0,0,64,0
27,7,2020,18,57,6.842593,-110.957,42.171,174.9775,-31.0,0,0,0,65,0
27,7,2020,18,57,6.842593,-110.957,42.171,174.9775,-31.0,0,0,0,65,0
27,7,2020,18,57,23.748438,-110.65,39.297,193.9999,-14.0,0,1,9,39,0
27,7,2020,18,57,23.748438,-110.65,39.297,193.9999,-14.0,0,1,9,39,0
27,7,2020,18,57,47.038507,-110.952,42.151,173.1862,-6.0,0,0,0,62,0
27,7,2020,18,57,47.038507,-110.952,42.151,173.1862,-6.0,0,0,0,62,0
27,7,2020,18,58,3.710096,-110.532,39.396,190.7868,-14.0,0,0,0,38,0
27,7,2020,18,58,3.710096,-110.532,39.396,190.7868,-14.0,0,0,0,38,0
27,7,2020,18,58,3.740349,-110.513,39.395,191.8639,-10.0,0,0,0,71,0
27,7,2020,18,58,3.740349,-110.513,39.395,191.8639,-10.0,0,0,0,71,0
27,7,2020,18,58,26.3035,-111.489,41.878,128.5602,-23.0,0,0,0,96,0
27,7,2020,18,58,26.3035,-111.489,41.878,128.5602,-23.0,0,0,0,96,0
27,7,2020,18,58,26.362435,-111.49,41.878,128.5383,-9.0,0,0,0,102,0
27,7,2020,18,58,26.362435,-111.49,41.878,128.5383,-9.0,0,0,0,102,0
27,7,2020,18,58,26.469851,-111.49,41.88,128.7526,-10.0,0,0,0,14,0
27,7,2020,18,58,26.469851,-111.49,41.88,128.7526,-10.0,0,0,0,14,0
27,7,2020,18,58,26.539186,-111.487,41.878,128.6041,-4.0,0,0,0,109,0
27,7,2020,18,58,26.539186,-111.487,41.878,128.6041,-4.0,0,0,0,109,0
27,7,2020,18,59,11.729634,-111.48,41.379,76.8544,-36.0,0,0,0,97,0
27,7,2020,18,59,11.729634,-111.48,41.379,76.8544,-36.0,0,0,0,97,0
27,7,2020,18,59,11.749465,-111.48,41.38,76.9535,-6.0,0,0,0,106,0
27,7,2020,18,59,11.749465,-111.48,41.38,76.9535,-6.0,0,0,0,106,0
27,7,2020,18,59,16.663933,-110.906,39.396,173.2706,-17.0,0,0,0,41,0
27,7,2020,18,59,16.663933,-110.906,39.396,173.2706,-17.0,0,0,0,41,0
27,7,2020,18,59,58.360161,-111.526,41.902,130.3727,-12.0,0,0,0,76,0
27,7,2020,18,59,58.360161,-111.526,41.902,130.3727,-12.0,0,0,0,76,0
27,7,2020,19,1,24.534564,-113.946,40.124,188.1346,-20.0,0,0,0,-95,0
27,7,2020,19,1,24.534564,-113.946,40.124,188.1346,-20.0,0,0,0,-95,0
27,7,2020,19,1,24.588868,-113.947,40.125,188.1703,-5.0,0,0,0,23,0
27,7,2020,19,1,24.588868,-113.947,40.125,188.1703,-5.0,0,0,0,23,0
27,7,2020,19,1,31.018208,-110.917,39.402,172.2321,-22.0,0,0,0,49,0
27,7,2020,19,1,31.018208,-110.917,39.402,172.2321,-22.0,0,0,0,49,0
27,7,2020,19,1,37.868626,-113.972,39.997,196.01,-20.0,0,0,0,-94,0
27,7,2020,19,1,37.868626,-113.972,39.997,196.01,-20.0,0,0,0,-94,0
27,7,2020,19,2,9.590446,-111.553,41.951,135.1764,19.0,0,0,0,96,1
27,7,2020,19,2,9.590446,-111.553,41.951,135.1764,19.0,0,0,0,96,1
27,7,2020,19,2,11.367293,-110.961,42.178,175.5238,-38.0,0,0,0,42,0
27,7,2020,19,2,11.367293,-110.961,42.178,175.5238,-38.0,0,0,0,42,0
27,7,2020,19,2,23.091627,-110.959,42.091,167.0154,-64.0,0,0,0,-99,0
27,7,2020,19,2,23.091627,-110.959,42.091,167.0154,-64.0,0,0,0,-99,0
27,7,2020,19,2,23.131377,-110.961,42.092,167.0355,-32.0,0,0,0,-97,0
27,7,2020,19,2,23.131377,-110.961,42.092,167.0355,-32.0,0,0,0,-97,0
27,7,2020,19,2,23.151826,-110.961,42.092,167.0355,-8.0,0,0,0,-119,0
27,7,2020,19,2,23.151826,-110.961,42.092,167.0355,-8.0,0,0,0,-119,0
27,7,2020,19,2,42.131689,-110.959,42.187,176.4921,4.0,0,0,0,118,0
27,7,2020,19,2,42.131689,-110.959,42.187,176.4921,4.0,0,0,0,118,0
27,7,2020,19,2,44.348104,-110.183,39.387,210.9317,-11.0,0,0,0,65,0
27,7,2020,19,2,44.348104,-110.183,39.387,210.9317,-11.0,0,0,0,65,0
27,7,2020,19,3,2.314893,-114.385,40.799,210.5653,-15.0,0,0,0,94,0
27,7,2020,19,3,2.314893,-114.385,40.799,210.5653,-15.0,0,0,0,94,0
27,7,2020,19,3,2.463108,-114.338,40.776,206.598,-7.0,0,0,0,108,0
27,7,2020,19,3,2.463108,-114.338,40.776,206.598,-7.0,0,0,0,108,0
27,7,2020,19,3,4.99438,-113.929,40.118,187.0592,-19.0,0,0,0,-84,0
27,7,2020,19,3,4.99438,-113.929,40.118,187.0592,-19.0,0,0,0,-84,0
27,7,2020,19,3,36.072886,-111.013,42.179,173.7457,-25.0,0,0,0,-125,0
27,7,2020,19,3,36.072886,-111.013,42.179,173.7457,-25.0,0,0,0,-125,0
27,7,2020,19,3,36.107025,-111.013,42.179,173.7457,-5.0,0,0,0,115,0
27,7,2020,19,3,36.107025,-111.013,42.179,173.7457,-5.0,0,0,0,115,0
27,7,2020,19,3,36.157295,-111.012,42.179,173.781,-10.0,0,0,0,-101,0
27,7,2020,19,3,36.157295,-111.012,42.179,173.781,-10.0,0,0,0,-101,0
27,7,2020,19,3,36.191138,-111.013,42.179,173.7457,-4.0,0,0,0,115,0
27,7,2020,19,3,36.191138,-111.013,42.179,173.7457,-4.0,0,0,0,115,0
27,7,2020,19,3,36.236463,-111.013,42.179,173.7457,-10.0,0,0,0,-81,0
27,7,2020,19,3,36.236463,-111.013,42.179,173.7457,-10.0,0,0,0,-81,0
27,7,2020,19,3,36.285877,-111.013,42.179,173.7457,-6.0,0,0,0,-122,0
27,7,2020,19,3,36.285877,-111.013,42.179,173.7457,-6.0,0,0,0,-122,0
27,7,2020,19,3,36.327658,-111.013,42.18,173.8462,-8.0,0,0,0,115,0
27,7,2020,19,3,36.327658,-111.013,42.18,173.8462,-8.0,0,0,0,115,0
27,7,2020,19,3,36.405988,-111.013,42.179,173.7457,-5.0,0,0,0,116,0
27,7,2020,19,3,36.405988,-111.013,42.179,173.7457,-5.0,0,0,0,116,0
27,7,2020,19,3,53.654631,-113.937,40.136,186.9144,-15.0,0,0,0,-81,0
27,7,2020,19,3,53.654631,-113.937,40.136,186.9144,-15.0,0,0,0,-81,0
27,7,2020,19,3,53.714608,-113.937,40.136,186.9144,-11.0,0,0,0,-96,0
27,7,2020,19,3,53.714608,-113.937,40.136,186.9144,-11.0,0,0,0,-96,0
27,7,2020,19,3,53.778854,-113.937,40.137,186.872,-9.0,0,0,0,-88,0
27,7,2020,19,3,53.778854,-113.937,40.137,186.872,-9.0,0,0,0,-88,0
27,7,2020,19,4,4.132414,-111.765,41.029,31.6201,-14.0,0,0,0,97,0
27,7,2020,19,4,4.132414,-111.765,41.029,31.6201,-14.0,0,0,0,97,0
27,7,2020,19,4,4.333072,-111.766,41.023,30.9647,-10.0,0,0,0,0,0
27,7,2020,19,4,4.333072,-111.766,41.023,30.9647,-10.0,0,0,0,0,0
27,7,2020,19,4,4.377919,-111.779,40.967,24.7692,79.0,0,0,0,91,0
27,7,2020,19,4,4.377919,-111.779,40.967,24.7692,79.0,0,0,0,91,0
27,7,2020,19,4,24.830373,-114.244,40.756,198.686,-20.0,0,0,0,-80,0
27,7,2020,19,4,24.830373,-114.244,40.756,198.686,-20.0,0,0,0,-80,0
27,7,2020,19,4,27.033712,-110.899,42.196,179.6426,4.0,0,0,0,118,0
27,7,2020,19,4,27.033712,-110.899,42.196,179.6426,4.0,0,0,0,118,0
27,7,2020,19,5,53.69277,-109.891,39.277,237.2548,-24.0,0,0,0,41,0
27,7,2020,19,5,53.69277,-109.891,39.277,237.2548,-24.0,0,0,0,41,0
27,7,2020,19,5,53.813707,-109.891,39.277,237.2548,-9.0,0,0,0,-115,0
27,7,2020,19,5,53.813707,-109.891,39.277,237.2548,-9.0,0,0,0,-115,0
27,7,2020,19,6,7.624172,-110.906,39.442,168.8083,-14.0,0,0,0,51,0
27,7,2020,19,6,7.624172,-110.906,39.442,168.8083,-14.0,0,0,0,51,0
27,7,2020,19,6,7.694692,-110.901,39.437,169.5034,-17.0,0,0,0,42,0
27,7,2020,19,6,7.694692,-110.901,39.437,169.5034,-17.0,0,0,0,42,0
27,7,2020,19,6,10.874047,-113.894,40.076,186.2216,-17.0,0,0,0,-77,0
27,7,2020,19,6,10.874047,-113.894,40.076,186.2216,-17.0,0,0,0,-77,0
27,7,2020,19,6,10.900907,-113.894,40.076,186.2216,-16.0,0,0,0,-79,0
27,7,2020,19,6,10.900907,-113.894,40.076,186.2216,-16.0,0,0,0,-79,0
27,7,2020,19,6,10.967506,-113.89,40.059,186.7111,-22.0,0,0,0,-86,0
27,7,2020,19,6,10.967506,-113.89,40.059,186.7111,-22.0,0,0,0,-86,0
27,7,2020,19,7,47.117649,-110.666,39.305,192.5081,-15.0,0,0,0,52,0
27,7,2020,19,7,47.117649,-110.666,39.305,192.5081,-15.0,0,0,0,52,0
27,7,2020,19,7,47.174739,-110.661,39.311,192.1794,-18.0,0,0,0,52,0
27,7,2020,19,7,47.174739,-110.661,39.311,192.1794,-18.0,0,0,0,52,0
27,7,2020,19,8,3.131113,-111.489,41.466,85.2848,-69.0,0,0,0,0,0
27,7,2020,19,8,3.131113,-111.489,41.466,85.2848,-69.0,0,0,0,0,0
27,7,2020,19,8,3.143484,-111.488,41.466,85.3181,-34.0,0,0,0,-113,0
27,7,2020,19,8,3.143484,-111.488,41.466,85.3181,-34.0,0,0,0,-113,0
27,7,2020,19,8,3.154887,-111.488,41.467,85.4199,-38.0,0,0,0,96,1
27,7,2020,19,8,3.154887,-111.488,41.467,85.4199,-38.0,0,0,0,96,1
27,7,2020,19,8,3.192408,-111.5,41.467,85.0256,-21.0,0,0,0,96,0
27,7,2020,19,8,3.192408,-111.5,41.467,85.0256,-21.0,0,0,0,96,0
27,7,2020,19,8,3.317359,-111.503,41.472,85.4412,-15.0,0,0,0,90,0
27,7,2020,19,8,3.317359,-111.503,41.472,85.4412,-15.0,0,0,0,90,0
27,7,2020,19,8,3.366682,-111.503,41.472,85.4412,-9.0,0,0,0,91,0
27,7,2020,19,8,3.366682,-111.503,41.472,85.4412,-9.0,0,0,0,91,0
27,7,2020,19,8,3.412155,-111.503,41.472,85.4412,-8.0,0,0,0,97,0
27,7,2020,19,8,3.412155,-111.503,41.472,85.4412,-8.0,0,0,0,97,0
27,7,2020,19,8,3.444283,-111.503,41.472,85.4412,-12.0,0,0,0,110,0
27,7,2020,19,8,3.444283,-111.503,41.472,85.4412,-12.0,0,0,0,110,0
27,7,2020,19,8,3.514227,-111.503,41.472,85.4412,-7.0,0,0,0,95,0
27,7,2020,19,8,3.514227,-111.503,41.472,85.4412,-7.0,0,0,0,95,0
27,7,2020,19,8,3.562929,-111.503,41.472,85.4412,-5.0,0,0,0,-121,0
27,7,2020,19,8,3.562929,-111.503,41.472,85.4412,-5.0,0,0,0,-121,0
27,7,2020,19,8,3.586827,-111.503,41.472,85.4412,-10.0,0,0,0,93,0
27,7,2020,19,8,3.586827,-111.503,41.472,85.4412,-10.0,0,0,0,93,0
27,7,2020,19,8,3.649305,-111.495,41.407,79.103,-89.0,0,0,0,79,0
27,7,2020,19,8,3.649305,-111.495,41.407,79.103,-89.0,0,0,0,79,0
27,7,2020,19,8,11.52365,-110.65,39.327,191.2055,-13.0,0,0,0,113,1
27,7,2020,19,8,11.52365,-110.65,39.327,191.2055,-13.0,0,0,0,113,1
27,7,2020,19,8,12.496388,-110.963,42.165,174.1592,-40.0,0,0,0,48,0
27,7,2020,19,8,12.496388,-110.963,42.165,174.1592,-40.0,0,0,0,48,0
27,7,2020,19,8,12.587808,-110.953,42.157,173.7413,-19.0,0,0,0,-92,0
27,7,2020,19,8,12.587808,-110.953,42.157,173.7413,-19.0,0,0,0,-92,0
27,7,2020,19,8,12.630475,-110.953,42.157,173.7413,-5.0,0,0,0,117,0
27,7,2020,19,8,12.630475,-110.953,42.157,173.7413,-5.0,0,0,0,117,0
27,7,2020,19,8,14.514491,-110.892,42.018,162.7141,-19.0,0,0,0,50,0
27,7,2020,19,8,14.514491,-110.892,42.018,162.7141,-19.0,0,0,0,50,0
27,7,2020,19,9,49.046508,-110.66,39.317,191.666,-11.0,0,0,5,58,0
27,7,2020,19,9,49.046508,-110.66,39.317,191.666,-11.0,0,0,5,58,0
27,7,2020,19,10,5.899966,-110.902,41.92,153.0556,-14.0,0,0,0,120,0
27,7,2020,19,10,5.899966,-110.902,41.92,153.0556,-14.0,0,0,0,120,0
27,7,2020,19,10,5.961956,-110.881,41.923,154.2908,-10.0,0,0,0,84,0
27,7,2020,19,10,5.961956,-110.881,41.923,154.2908,-10.0,0,0,0,84,0
27,7,2020,19,10,36.822253,-110.956,42.2,177.8955,-69.0,0,0,0,15,0
27,7,2020,19,10,36.822253,-110.956,42.2,177.8955,-69.0,0,0,0,15,0
27,7,2020,19,10,36.892111,-110.904,42.204,180.2379,-25.0,0,0,0,61,0
27,7,2020,19,10,36.892111,-110.904,42.204,180.2379,-25.0,0,0,0,61,0
27,7,2020,19,10,36.897303,-110.961,42.2,177.7126,-13.0,0,0,0,46,0
27,7,2020,19,10,36.897303,-110.961,42.2,177.7126,-13.0,0,0,0,46,0
27,7,2020,19,10,36.922844,-110.961,42.203,178.0116,-5.0,0,0,0,117,0
27,7,2020,19,10,36.922844,-110.961,42.203,178.0116,-5.0,0,0,0,117,0
27,7,2020,19,10,40.155837,-111.014,42.195,175.3197,7.0,0,0,0,-124,1
27,7,2020,19,10,40.155837,-111.014,42.195,175.3197,7.0,0,0,0,-124,1
27,7,2020,19,10,52.830887,-110.948,39.438,167.4462,-18.0,0,0,0,35,0
27,7,2020,19,10,52.830887,-110.948,39.438,167.4462,-18.0,0,0,0,35,0
27,7,2020,19,10,52.852841,-110.962,39.434,167.2684,-16.0,0,0,0,39,0
27,7,2020,19,10,52.852841,-110.962,39.434,167.2684,-16.0,0,0,0,39,0
27,7,2020,19,10,52.924775,-110.929,39.476,164.5482,-15.0,0,0,0,40,0
27,7,2020,19,10,52.924775,-110.929,39.476,164.5482,-15.0,0,0,0,40,0
27,7,2020,19,10,53.003132,-110.914,39.43,169.6328,-14.0,0,0,0,28,0
27,7,2020,19,10,53.003132,-110.914,39.43,169.6328,-14.0,0,0,0,28,0
27,7,2020,19,11,1.415922,-110.955,42.198,177.7332,-28.0,0,0,0,103,0
27,7,2020,19,11,1.415922,-110.955,42.198,177.7332,-28.0,0,0,0,103,0
27,7,2020,19,11,1.44416,-110.954,42.199,177.8694,-11.0,0,0,0,98,0
27,7,2020,19,11,1.44416,-110.954,42.199,177.8694,-11.0,0,0,0,98,0
27,7,2020,19,11,1.477207,-110.955,42.199,177.8327,-16.0,0,0,0,-100,0
27,7,2020,19,11,1.477207,-110.955,42.199,177.8327,-16.0,0,0,0,-100,0
27,7,2020,19,11,1.522477,-110.955,42.199,177.8327,-13.0,0,0,0,58,0
27,7,2020,19,11,1.522477,-110.955,42.199,177.8327,-13.0,0,0,0,58,0
27,7,2020,19,11,1.560493,-110.955,42.2,177.9322,-12.0,0,0,0,-91,0
27,7,2020,19,11,1.560493,-110.955,42.2,177.9322,-12.0,0,0,0,-91,0
27,7,2020,19,11,1.61946,-110.955,42.2,177.9322,-7.0,0,0,0,-124,0
27,7,2020,19,11,1.61946,-110.955,42.2,177.9322,-7.0,0,0,0,-124,0
27,7,2020,19,11,1.671203,-110.955,42.199,177.8327,-12.0,0,0,0,23,0
